Sample_ID,Line,Age,Date.of.differentiation,Region,Version,Condition,Glutamatergic_ODS,GABAergic_ODS,Non_neuronal_ODS,Dividing_Progenitor_ODS,Neural_Progenitor_ODS,Intermediate_Progenitor_ODS,Microglia_ODS,Glutamatergic_mean_RPKM,GABAergic_mean_RPKM,Non_neuronal_mean_RPKM,Dividing_Progenitor_mean_RPKM,Neural_Progenitor_mean_RPKM,Intermediate_Progenitor_mean_RPKM,Microglia_mean_RPKM,ER_stress_mean_RPKM,oxidative_stress_mean_RPKM,glycolytic_stress_mean_RPKM
21047XR-55-22,8858.3,30,December_2022,cortical,v0,baseline_feeding_schedule,0.15167587535398086,0.010737494544136084,0.3050135266096356,0.11758430433356037,0.22625338680187834,0.3958272142257818,0.008181602367168916,3.731561824840707,2.1311419439042565,1.6770181630990604,4.918852058831804,7.196671772397359,4.997388293321316,3.889057651474833,7.6616162761942475,22.67596695865718,21.040349329050503
21047XR-55-23,8858.3,30,December_2022,cortical,v0,baseline_feeding_schedule,0.13650581023515707,0.009400417697836116,0.3014645831674832,0.11582749373006884,0.24202243026506842,0.40742132339796333,0.018634071315898337,4.2776185389467365,2.5461499992548,1.7712693303897589,4.75943712799683,6.864989741909204,6.810166017347527,4.416946639690066,7.286058435082159,23.70438680866563,23.193853131186874
21047XR-55-24,8858.3,30,December_2022,cortical,v0,baseline_feeding_schedule,0.2108936406939259,0.02986676674548605,0.3013224008723203,0.08539307160146581,0.30288196101313736,0.25672885915538346,0.028761483567827262,3.6377754400666222,2.369881070459166,1.8181706200656487,4.714556482804706,7.286668812127715,6.541809145647115,4.593490193119341,7.745119665771071,22.9767742181416,30.303239061154837
21047XR-63-22,C4.1,30,December_2022,cortical,v0,baseline_feeding_schedule,0.21686916270894852,0.01224298105576882,0.29925697131379086,0.12404142548963737,0.2937847688347861,0.16467416164324034,0.046992875885313534,3.917009659465987,1.8182795563261207,1.3906575899378517,7.250031151114346,8.422717615774276,2.971782560811037,5.88746926263425,7.598385087165753,24.4904382875281,33.93012087546068
21047XR-63-23,C4.1,30,December_2022,cortical,v0,baseline_feeding_schedule,0.20864272807270234,0.009972732910443982,0.338189162554011,0.12234945437924805,0.31090637375070196,0.2611437492451406,0.08272654773685206,3.171040030261297,1.5861432544461307,1.3302678566717108,9.383341532449032,8.480935018209406,2.3492807349145832,6.896821709246791,8.322798375349095,27.849144210240077,38.4270105358123
21047XR-63-24,C4.1,30,December_2022,cortical,v0,baseline_feeding_schedule,0.02884433305206502,0.07927765623172678,0.2862085926043535,0.12626879511430777,0.24109108126723167,0.3688419079156885,0.06274586762560241,3.235327336080255,1.5332264058788854,1.298951148772919,8.976321385641894,8.34827322121961,2.431561267516258,7.021821856057268,8.298504477163105,28.62361586401962,35.714369797645546
21047R-94-16,C4.1,30,April_2023,spinal,v5,baseline_feeding_schedule,0.037887380494224354,0.07222306126200029,0.29888256356688037,0.1273910148865589,0.25017958199400137,0.3817811570732619,0.06512070662189662,27.429885408290993,12.472639642183603,0.8278078919410223,1.1361729439678625,4.797655796364368,1.0911853152074897,4.487843341569613,6.393283581181324,25.125145417630847,37.89220836586606
21047R-94-17,C4.1,30,April_2023,spinal,v5,baseline_feeding_schedule,0.028253994773304814,0.06533378163563297,0.3068876864174308,0.11814216010151224,0.2686940145337291,0.3790304805404512,0.06708243147480752,24.48696435825359,11.610624537193493,1.0151126186922153,1.7759140691333328,6.380428140235641,1.147804855504597,5.005716145789811,7.075996352472028,27.39999013874027,43.38992831918655
21047R-94-18,C4.1,30,April_2023,spinal,v5,baseline_feeding_schedule,0.18151827979565333,0.013214762567985261,0.4090485767555254,0.1876150478457993,0.3759889086238156,0.3669278773110456,0.32298592623783573,29.402098433723644,12.844130408608125,0.8161693313137701,1.2460914037144266,4.889673647268168,0.9538770938510847,5.208469246777916,6.4760201605807,28.634085513573176,37.91308943806288
21047R-94-22,8858.3,30,April_2023,cortical,v5,baseline_feeding_schedule,0.18108163540855193,0.038294963849903385,0.39580309021540483,0.14372505901953458,0.3976589843453795,0.049608601102493655,0.31109445851584994,3.6972668461784117,2.1973194299322163,1.7474369550690307,7.215191984381068,8.737788605969609,4.727066748886996,5.153511196008773,8.443799908603959,36.62114643585315,19.72052852267493
21047R-94-23,8858.3,30,April_2023,cortical,v5,baseline_feeding_schedule,0.16320673861096602,0.009869636254653091,0.4178611324877185,0.15841167963335367,0.4367826896548722,0.18717082076048053,0.3708352138025617,3.413852864807907,2.001610414058531,1.614574335266694,8.506848695518997,8.203674321922918,4.0260626861542175,4.8399283034909635,9.164648156712929,37.613136892723276,16.717804676328402
21047R-94-31,8858.3,30,April_2023,subpallial,v5,baseline_feeding_schedule,0.017074647171114066,0.1739366349385466,0.26396029616410976,0.13407757503286333,0.1803987660744335,0.336446301902497,0.13422551127811544,3.7045970914614945,3.2604604312693626,1.877672902294943,7.229951586349838,10.315963107836733,2.9044628406624273,4.594450562129343,8.194089764410608,31.125668223714527,28.93719974169032
21047R-94-32,8858.3,30,April_2023,subpallial,v5,baseline_feeding_schedule,0.03140689528295798,0.1735361969489354,0.27433330160488945,0.13895906673806335,0.17237990245321622,0.33545594421005975,0.12781788584353082,3.9628860056255966,3.306487398024833,1.940672367035064,7.192039458292975,10.066200712745792,3.439893824788002,4.536335932838869,7.546126147701595,31.47995112259512,24.698544389022082
21047R-94-33,8858.3,30,April_2023,subpallial,v5,baseline_feeding_schedule,0.03035199886684592,0.1749498447874499,0.2739889813726485,0.12735017294165496,0.1987802971322703,0.3274043486106144,0.1316071980611524,3.372251264509866,3.088537254307364,1.9787153584233523,7.0499139379704125,10.262467884651032,2.813686216927469,4.94468095404691,8.378992622595048,29.572814137998126,30.78403357949186
21047R-94-34,C4.1,30,April_2023,subpallial,v5,baseline_feeding_schedule,0.6882936688683545,0.4068877568852691,0.4156240662362863,0.03905385353829083,0.224494538072172,0.48029582704835255,0.0893789526361517,2.8477101990951326,3.4026784585574736,1.951513963667047,4.909194794661136,8.781725945378108,2.209676498437297,5.018805080262951,7.918279766695502,27.929960789519107,40.62272410080711
21047R-94-35,C4.1,30,April_2023,subpallial,v5,baseline_feeding_schedule,0.663334493521436,0.4083223145332824,0.42163569762669423,0.028532564814898298,0.2070841328736801,0.48987978975778945,0.09940110164874516,2.630096949114216,3.338648777524788,1.9944584936933498,4.923883714055098,9.20984481409598,2.4217486925225122,5.655380328738494,8.409126855632215,27.33287115680633,42.21959523872265
21047R-94-36,C4.1,30,April_2023,subpallial,v5,baseline_feeding_schedule,0.6522936919117206,0.36484410629735964,0.3969029530170716,0.06392757735981369,0.24660089203042046,0.4152640506846804,0.06852586579783415,3.561355570933142,3.3363371348885997,1.784905582265386,5.016288433558256,9.102729488187174,2.539298628682791,5.496388144159635,8.191283721695333,29.383694318791612,41.477300050655316
21047R-94-40,C4.1,30,April_2023,cortical,v5,baseline_feeding_schedule,0.68622280270401,0.4911538198100869,0.456312819035516,0.031889898665360183,0.168041865395666,0.5147801628901784,0.05889525016008457,3.889245394462503,2.1042457903927674,1.939337447474818,6.705448051165619,8.639003505156392,5.649417160190453,7.855752018369228,9.348892713689656,27.680176720367463,37.48963526469915
21047R-94-41,C4.1,30,April_2023,cortical,v5,baseline_feeding_schedule,0.6177613713581149,0.41513289895912653,0.44360458104943384,3.098832022748743e-4,0.1295330653762451,0.5042673955862768,0.09358850106916705,3.557190183011667,1.9841439622013772,1.874798413659836,6.301150757633987,8.490365796560663,5.04314181765915,8.60410475893695,10.638550665646322,27.244301370684006,40.331957898438304
21047R-94-42,C4.1,30,April_2023,cortical,v5,baseline_feeding_schedule,0.6700567001199134,0.47892423516794436,0.45428466999384093,0.008303094218086504,0.16139084186523,0.5570396790084459,0.103617080024339,4.0419653788489605,2.012714769664986,1.9745146683141215,5.220334959004681,8.349851833182138,5.214722432870754,8.600577892638977,10.215600795119597,27.16925908142688,37.37140791970893
21047R-94-49,8858.3,30,April_2023,spinal,v5,baseline_feeding_schedule,0.7123542148246427,0.3395250701195548,0.321916274677776,0.04754102979472424,0.16861200121494924,0.4491696818449658,0.1542246928202753,41.87853143851054,12.243556382003435,1.8052969813994895,1.4502650023565835,7.494992624586562,1.305940310595599,6.084622879793556,6.490687247100654,27.380868567302937,36.44427534644206
21047R-94-50,8858.3,30,April_2023,spinal,v5,baseline_feeding_schedule,0.7415314909090363,0.33459409380494654,0.3346400607708385,0.02342307684472522,0.17074861713136913,0.4401467258439275,0.12530743962924318,40.15467211739252,13.449065847007642,1.9273120206944252,1.4869459085948957,7.39347335146178,1.2769698450800226,6.118202468948066,6.5738998176602355,28.269847408567195,37.67711558780117
21047R-94-51,8858.3,30,April_2023,spinal,v5,baseline_feeding_schedule,0.7023083618177113,0.3309614036356828,0.3356604113601833,0.025784082435283018,0.19247978271247068,0.4490833297610792,0.11299975601038592,44.30372579514173,14.965659453242544,1.2291031642999082,1.2201412840093786,5.943265714651285,1.0910350137007714,5.704850155512465,6.777603990141486,27.654763706737796,43.90922521565807
21047R-94-01,8858.3,30,April_2023,cortical,v5,weekend_skipping,0.11996135871870772,0.002404511984651525,0.34108062478152645,0.179952042075736,0.2577257648064729,0.21996423574837753,0.11775620180680968,4.853082060344689,2.4127411234622365,1.7173404479691845,4.8085381468142385,8.113134069672066,4.816336186458605,4.072979758348962,8.178138792787411,27.2061466701604,27.356650187248885
21047R-94-02,8858.3,30,April_2023,cortical,v5,weekend_skipping,0.10162704520549148,0.06956565093733957,0.389823792757965,0.19729689760059377,0.2498516315735978,0.2556448662744487,0.09946832160171082,4.244564176827305,2.520721698689913,1.900928798976702,5.419710127178414,8.930930025456385,5.931021185499853,4.322675216947395,8.438152574731555,26.389337919753686,35.49404028029598
21047R-94-03,8858.3,30,April_2023,cortical,v5,weekend_skipping,0.518878275719812,0.3210245511247647,0.44056148967935405,0.025158200101745853,0.28156180437823264,0.49423333707897243,0.10980704442339939,4.199609207970997,2.316361411870642,1.7464155442115883,5.538061621467056,8.795193112643307,4.6546170709015815,4.805926868993644,8.612183760557015,27.161879919527863,33.47881554207836
21047R-94-04,C4.1,30,April_2023,subpallial,v5,weekend_skipping,0.5275228359297712,0.33703238437837746,0.4345152196928421,0.024274826134438043,0.26728630269060805,0.518905096785925,0.12991201904649952,2.728865282669488,3.1378149193971874,1.888219978293656,5.441899995730071,8.517508243364313,1.7599513917784284,4.537595398759561,7.886450867250675,25.23002372089965,38.48588909161822
21047R-94-05,C4.1,30,April_2023,subpallial,v5,weekend_skipping,0.5380320109238816,0.3005315038254971,0.4562815768973383,0.03712027551001312,0.2546918430904347,0.4964020483926443,0.15907862471788625,2.746697432721921,2.916896821514877,1.8199838144872476,5.525230395665188,8.603279752866104,1.7564278904272383,4.516207633997241,8.091966705398727,25.19328513133894,37.743347044197286
21047R-94-06,C4.1,30,April_2023,subpallial,v5,weekend_skipping,0.7628972074505469,0.43943325861453875,0.2995651622512222,0.08177646874150102,0.17014939397428974,0.3955435861540304,0.09186893157555631,2.586952148602901,2.7791524946272905,1.7810412766243047,5.4113747916386385,8.429735796281653,1.7947063520254067,4.605759814616616,8.174577530500395,24.54814234820662,38.5872555660994
21047R-94-07,C4.1,30,April_2023,cortical,v5,weekend_skipping,0.7683143525854954,0.4537431003822192,0.28525809251520573,0.07186354764899527,0.17219344667575875,0.40774250823277336,0.06266109514783591,2.5976936328474953,2.275479164741538,2.053850813782771,5.110007177268454,9.101331754805825,2.9599677521847054,9.752534754055906,11.35180356981095,24.715882073665846,42.88564954659255
21047R-94-08,C4.1,30,April_2023,cortical,v5,weekend_skipping,0.7805420006361603,0.4897516862827044,0.2866508475862033,0.041198409265716274,0.16949283709841512,0.3987659445576988,0.06896552653488253,3.4067367626511524,2.13077443504472,1.8395810048255454,5.703431235845804,8.18216882439384,5.9424394434283,9.052340912600588,9.384891822000633,26.574847491512557,35.57760735180316
21047R-94-09,C4.1,30,April_2023,cortical,v5,weekend_skipping,0.18333999988194571,0.04717262086648377,0.29069246774586566,0.1295949487102902,0.23666612007123788,0.2799290378135243,0.07368205226667235,2.754212113969282,2.1657270260740233,2.0607907318175953,4.6437057377913815,8.266278965216486,4.3363548154554055,10.932923591868821,10.931644120112109,25.0634550667761,37.69667005445598
21047R-94-10,C4.1,30,April_2023,subpallial,v5,once_a_week,0.20984868749403396,0.045791764039597616,0.3003501814239526,0.1347751203473061,0.24780133357433343,0.2481867168305515,0.06411930763146112,2.1761674028651967,2.35976038821008,2.1737017309976863,6.183666429430304,11.453630793696055,2.02068698110973,5.563214050549421,9.58055562170827,23.013672318736454,35.26013219029965
21047R-94-11,C4.1,30,April_2023,subpallial,v5,once_a_week,0.17014603597882044,0.035329843333980815,0.29268652062082234,0.11745252400173423,0.24967646383613595,0.31357126167065974,0.09005505151016724,2.329313595660516,2.192551353340149,2.12394947325103,6.300601797622549,11.530776887867516,2.0674515626223453,5.49753385602629,9.491269814701694,23.84130605598896,33.30499539969478
21047R-94-12,C4.1,30,April_2023,subpallial,v5,once_a_week,0.007021910097498529,0.011809623449638096,0.2979798860510375,0.12424217714077523,0.22571481812674976,0.32399199728528916,0.09594663846161933,2.2470449256198846,2.2501665117675778,2.133071799262466,6.044601812581709,11.243661341267583,2.1982254182539567,5.548608575585013,9.887419890152538,22.898341262046802,34.814825535818315
21047R-94-13,C4.1,30,April_2023,spinal,v5,weekend_skipping,0.01812007397601889,0.007984757140820697,0.2999404121754434,0.12043706048752323,0.2072825788514805,0.3012255508949111,0.1391211089015152,26.97815231128564,9.153169986146326,1.042077300069003,2.119427369844233,5.589441829623096,1.4255169629870907,4.979693579079986,6.549735737676968,25.986097523148246,39.51475326420481
21047R-94-14,C4.1,30,April_2023,spinal,v5,weekend_skipping,0.0444954807794794,0.015888810178614987,0.32279333459361403,0.1341599418237296,0.20093091836330013,0.2941381412878843,0.13018699968033454,25.246610626227373,9.26896424098068,1.0587684198199299,2.213061526948275,5.912660579566629,1.2724212870660818,5.125403350773582,6.6610097757137625,25.835066283366707,39.98474771184184
21047R-94-15,C4.1,30,April_2023,spinal,v5,weekend_skipping,0.18200834198421179,0.02182166311197986,0.39555664475082397,0.15392758433490106,0.32161467402439836,0.22105217363180174,0.2582372425419779,22.52679666755946,7.933991222930258,1.1510200535383008,3.102799756894969,6.1682496828231335,2.253362474744963,4.701012151863091,6.626434208612411,25.709193656751467,40.58029196933332
21047R-94-19,8858.3,30,April_2023,spinal,v5,once_a_week,0.19099297735926357,0.03842369617245556,0.39907019650578224,0.14596383406063596,0.35593603652729033,0.24171924796993394,0.2907323509085291,28.34903555752019,8.08033488663344,1.5738738895883586,2.018053186122188,6.6531427279018125,1.4658796981319016,7.11998863032165,8.407113670238383,25.656040995613093,50.949264936601956
21047R-94-20,8858.3,30,April_2023,spinal,v5,once_a_week,0.19406533422653116,0.036033175457724886,0.40033599667660874,0.15381818331252028,0.32033103565310184,0.23381409988746082,0.3356091546981512,30.832257388470637,8.500211015508212,1.4658429764845458,1.5095700194758388,6.0133705914011095,1.511919529768259,6.390283578969817,8.201439152866,25.55542545647612,43.87289316384889
21047R-94-21,8858.3,30,April_2023,spinal,v5,once_a_week,0.22126474002858015,0.06921986984514406,0.4045295998619174,0.1530173962353234,0.347284476780213,0.04479237381043799,0.25593371961343014,27.74147747491325,8.570438958009163,1.396026660142893,1.7604376619836788,5.589431782679622,1.4758344025968309,6.321497456425305,7.949327195111843,26.044276408570884,43.22556852649717
21047R-94-25,C4.1,30,April_2023,spinal,v5,once_a_week,0.19912586400135873,0.048177806184545924,0.40833532216285967,0.1591098310324106,0.3721703031146917,0.11916606688593734,0.2976216568812181,20.26836907714352,6.887574263258785,0.7287580972461469,1.1888950663140818,3.1368834169620463,1.3261236721523475,5.379717797306478,7.589757507590931,25.801570825911817,54.46011001104096
21047R-94-26,C4.1,30,April_2023,spinal,v5,once_a_week,0.20988083025312143,0.050084007790778706,0.4019999738213047,0.1451785522244995,0.40571036234971836,0.11974018574026923,0.29281535574162443,21.232144123444574,6.937589863187586,0.6878098625751919,1.028030269163486,2.9400206419912385,1.2191313756804374,5.6614528736025465,7.934319959721848,26.730820617324703,55.555373766922806
21047R-94-27,C4.1,30,April_2023,spinal,v5,once_a_week,0.11031907632280563,0.0058784099661934874,0.2861380293012842,0.11562072751750174,0.22606645363657685,0.3442462813708077,0.1584653671876629,22.70612877228221,6.486477746227238,0.7006709282722147,1.076392226344141,3.126087222844122,1.347824074684952,6.098149028399868,7.549737111309725,28.637734643696046,56.46293703165816
21047R-94-28,8858.3,30,April_2023,spinal,v5,weekend_skipping,0.11455140762593363,0.04396935001764546,0.29951053432602903,0.09973413855031599,0.24804390437637913,0.2846258092971673,0.23928809895992642,28.22976486786375,9.213834278382917,1.8705479165666379,3.005162330192747,7.4493188463187074,2.0632593566642807,6.171366538485262,7.374037660202021,26.155365690404963,39.35355935917297
21047R-94-29,8858.3,30,April_2023,spinal,v5,weekend_skipping,0.14737673165980086,0.008628205668986477,0.2733451385735792,0.10441241511746835,0.20392071327330252,0.29393096415914477,0.11552450624330168,28.74440618263336,10.42441496935118,1.958025044457576,3.197737752444145,7.522805877916514,2.16651950315398,5.673108778797536,6.691082168612508,27.254716645363143,36.153392242942715
21047R-94-30,8858.3,30,April_2023,spinal,v5,weekend_skipping,0.21872047571145814,0.019926613632294643,0.3010015284808105,0.0975181933411099,0.270892286777192,0.13880973112826578,0.12911602908450115,30.527249707644938,11.297215579565407,1.8237029427412708,2.835206959067274,7.090509547245143,2.1882264427639555,5.693517624208908,6.2987553701205465,27.956154797663235,34.2993444037556
21047R-94-37,C4.1,30,April_2023,cortical,v5,once_a_week,0.1686682485520956,0.03433414609624452,0.3348639415651775,0.14212573373635629,0.22134762566985078,0.2177115660626464,0.12290381254310323,3.0671767767507707,2.260375057917229,1.9364245248264929,6.963946640568611,9.540241492896195,4.050396274730953,8.092711157809115,10.720043871269269,27.85749746559906,41.87397151131243
21047R-94-38,C4.1,30,April_2023,cortical,v5,once_a_week,0.2449203537572191,0.027679303185414117,0.2945047031857797,0.09608613041528458,0.2253558241836635,0.17740069707510298,0.07546218362849155,3.1216719779502453,2.569860275178642,1.8968956837136934,6.108181420853559,9.301562559399157,4.049232611515484,8.868215828134558,11.202764709935876,27.111839554656132,38.643743723949775
21047R-94-39,C4.1,30,April_2023,cortical,v5,once_a_week,0.8658054801729367,0.4804452114013905,0.2702694448194426,0.01316789068926183,0.04623058115738765,0.4675623787069997,0.07499009938146473,3.2973941825617494,2.1558078642068086,1.8710784889193373,6.221475351295158,9.422968737424549,3.721119079121156,9.855820983395429,12.208280984054307,26.45363446939117,46.7876148491934
21047R-94-43,8858.3,30,April_2023,subpallial,v5,once_a_week,0.8427858406565691,0.49165345986684394,0.24089185971836835,0.011244467229449884,0.04156128123560121,0.47505065843358646,0.07608337847969693,2.942206057901477,3.00164561690923,2.256090941151011,5.840841971582991,11.188753749769663,2.215854527119717,6.0112283375179105,9.49745145476951,28.399523650261532,40.463749700064575
21047R-94-44,8858.3,30,April_2023,subpallial,v5,once_a_week,0.8625532988589979,0.5509929694234539,0.33324979662694576,0.00652328293201454,0.04448683960924149,0.5131867761844814,0.09914823752425606,2.8236817618670123,3.400044578448676,2.389944688522422,5.643445170505839,10.531044891765625,2.6236511416643093,7.801648721832912,9.63285401495877,28.079254561993313,37.488991272157286
21047R-94-45,8858.3,30,April_2023,subpallial,v5,once_a_week,0.13629974037769688,0.036988810964805885,0.3033239241447412,0.1347443208422009,0.24086180650852063,0.3136553780330281,0.14212093272296833,3.2881235568037583,3.0843380995370535,2.299564975983575,6.047855501223505,11.634744901498173,2.6665481210741606,5.286517128088543,9.348068339770723,28.20073180094582,41.020340115607034
21047R-94-46,8858.3,30,April_2023,cortical,v5,once_a_week,0.1672906600007834,0.06919689665266415,0.3114269672500217,0.13318482225354822,0.21537684422630976,0.3010600922266964,0.12648616194421647,4.824475212932494,2.668613190299588,2.022988509657386,4.715050394004338,9.158420462096291,6.211839706769364,5.540548632591113,9.134661092875529,27.160865237929336,43.43937812600141
21047R-94-47,8858.3,30,April_2023,cortical,v5,once_a_week,0.09505724697199602,0.03627645197772822,0.31618200364013066,0.12915473348691808,0.23409323492646728,0.3538267638408479,0.162320502056574,4.560483261271844,2.4662133480741772,2.0235630251504353,5.724235760421438,9.567597491820587,5.246539837850667,5.3924269685880075,9.120338654290418,35.281624748477675,30.563942906561962
21047R-94-48,8858.3,30,April_2023,cortical,v5,once_a_week,0.2584232867045945,0.04096677491235301,0.31343459755272485,0.05557732734763121,0.37255877943286897,0.18754204778547667,0.011558536044501522,5.269631045449767,2.601073088353522,1.9644644497259864,4.346406548426497,9.685445995180576,5.8730477899821985,4.782810909956868,9.177105989720289,26.577132248386953,46.617480971513686
21047R-94-52,8858.3,30,April_2023,subpallial,v5,weekend_skipping,0.2950030433529267,0.008496276665968305,0.30883908103816027,0.057357374570714326,0.3693450395242388,0.07492247526145479,0.06005435242520463,3.4214367862190675,3.239930313827255,1.8548939126790926,6.580198089899066,10.154130482871667,2.539064173512237,5.592002447879728,10.05648585022435,31.900119512314607,38.823596234616005
21047R-94-53,8858.3,30,April_2023,subpallial,v5,weekend_skipping,0.2602352886607085,0.019207504554968224,0.304341016948645,0.05484655572389385,0.3486538511597286,0.09099130967181923,0.07048470371183768,4.021067144363091,3.6276861902686632,1.7674495904251502,6.505858048795316,9.999802106761955,2.638131087086784,5.3528942702112055,8.638079443413861,34.41612481665351,29.50971987365654
21047R-94-54,8858.3,30,April_2023,subpallial,v5,weekend_skipping,0.29590980837533687,0.09426343023375311,0.4209433533408489,0.11827211837289087,0.29424900646016927,0.312303254976647,0.15895309304651417,3.1420057838266287,3.132288222734541,1.8131442605230468,6.538196427026997,10.150000409952929,2.339832078455967,5.856337818380351,9.992119928339878,30.38521071564411,47.07035064403981
24049FL-01-01-01,8858,30,November 2023,cortical,v14,xg_orb_c5,0.2063741525889614,0.12540392880414553,0.3918462711083508,0.15999446956862529,0.23868106901459796,0.3937218044768275,0.21965334760896837,3.3359824625877197,2.2318816353888957,1.6568315425100117,5.738447657520393,10.225772326995301,5.505031912544894,4.386088182423794,9.470194714453621,26.986675253613974,27.058885280771985
